# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 53.479, -2.245 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "53.4794892", "lon": "-2.2451148", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-05-05 20:00,2019-05-05 21:00,0,0,0,3.915
2019-05-05 21:00,2019-05-05 22:00,0,0,0,3.567
2019-05-05 22:00,2019-05-05 23:00,0,0,0,3.389
2019-05-05 23:00,2019-05-06 00:00,0,0,0,3.195
2019-05-06 00:00,2019-05-06 01:00,0,0,0,3.039
2019-05-06 01:00,2019-05-06 02:00,0,0,0,2.800
2019-05-06 02:00,2019-05-06 03:00,0,0,0,2.738
2019-05-06 03:00,2019-05-06 04:00,0,0,0,2.703
2019-05-06 04:00,2019-05-06 05:00,0,0,0.003,2.503
2019-05-06 05:00,2019-05-06 06:00,0.033,0,0.048,3.633
2019-05-06 06:00,2019-05-06 07:00,0.128,0.050,0.099,5.421
2019-05-06 07:00,2019-05-06 08:00,0.266,0.162,0.134,6.664
2019-05-06 08:00,2019-05-06 09:00,0.364,0.228,0.178,7.409
2019-05-06 09:00,2019-05-06 10:00,0.495,0.370,0.194,8.109
2019-05-06 10:00,2019-05-06 11:00,0.521,0.362,0.234,8.474
2019-05-06 11:00,2019-05-06 12:00,0.533,0.351,0.262,8.706
2019-05-06 12:00,2019-05-06 13:00,0.487,0.273,0.283,8.722
2019-05-06 13:00,2019-05-06 14:00,0.457,0.240,0.279,8.691
2019-05-06 14:00,2019-05-06 15:00,0.369,0.153,0.262,8.479
2019-05-06 15:00,2019-05-06 16:00,0.279,0.088,0.224,8.210
2019-05-06 16:00,2019-05-06 17:00,0.188,0.041,0.173,7.875
2019-05-06 17:00,2019-05-06 18:00,0.082,0.007,0.095,7.317
2019-05-06 18:00,2019-05-06 19:00,0.029,0,0.043,6.671
2019-05-06 19:00,2019-05-06 20:00,0.001,0,0.007,5.613
2019-05-06 20:00,2019-05-06 21:00,0,0,0,5.154
2019-05-06 21:00,2019-05-06 22:00,0,0,0,5.144
2019-05-06 22:00,2019-05-06 23:00,0,0,0,4.974
2019-05-06 23:00,2019-05-07 00:00,0,0,0,4.799
2019-05-07 00:00,2019-05-07 01:00,0,0,0,4.543
2019-05-07 01:00,2019-05-07 02:00,0,0,0,4.356
2019-05-07 02:00,2019-05-07 03:00,0,0,0,4.203
2019-05-07 03:00,2019-05-07 04:00,0,0,0,4.063
2019-05-07 04:00,2019-05-07 05:00,0,0,0.002,3.877
2019-05-07 05:00,2019-05-07 06:00,0.015,0,0.027,4.088
2019-05-07 06:00,2019-05-07 07:00,0.061,0.003,0.075,5.008
2019-05-07 07:00,2019-05-07 08:00,0.138,0.016,0.144,5.940
2019-05-07 08:00,2019-05-07 09:00,0.208,0.034,0.200,6.949
2019-05-07 09:00,2019-05-07 10:00,0.252,0.043,0.239,7.811
2019-05-07 10:00,2019-05-07 11:00,0.287,0.052,0.270,8.571
2019-05-07 11:00,2019-05-07 12:00,0.316,0.062,0.293,9.133
2019-05-07 12:00,2019-05-07 13:00,0.309,0.057,0.291,9.426
2019-05-07 13:00,2019-05-07 14:00,0.260,0.037,0.257,9.520
2019-05-07 14:00,2019-05-07 15:00,0.236,0.032,0.235,9.587
2019-05-07 15:00,2019-05-07 16:00,0.206,0.029,0.205,9.640
2019-05-07 16:00,2019-05-07 17:00,0.186,0.033,0.180,9.758
2019-05-07 17:00,2019-05-07 18:00,0.118,0.016,0.125,9.563
2019-05-07 18:00,2019-05-07 19:00,0.046,0,0.063,8.556
2019-05-07 19:00,2019-05-07 20:00,0.003,0,0.011,6.903
2019-05-07 20:00,2019-05-07 21:00,0,0,0,6.457
2019-05-07 21:00,2019-05-07 22:00,0,0,0,6.373
2019-05-07 22:00,2019-05-07 23:00,0,0,0,6.093
2019-05-07 23:00,2019-05-08 00:00,0,0,0,5.791
2019-05-08 00:00,2019-05-08 01:00,0,0,0,5.568
2019-05-08 01:00,2019-05-08 02:00,0,0,0,5.393
2019-05-08 02:00,2019-05-08 03:00,0,0,0,5.337
2019-05-08 03:00,2019-05-08 04:00,0,0,0,5.273
2019-05-08 04:00,2019-05-08 05:00,0,0,0.001,5.213
2019-05-08 05:00,2019-05-08 06:00,0.007,0,0.016,5.323
2019-05-08 06:00,2019-05-08 07:00,0.033,0.001,0.048,5.750
2019-05-08 07:00,2019-05-08 08:00,0.071,0.002,0.088,6.375
2019-05-08 08:00,2019-05-08 09:00,0.105,0.004,0.122,6.887
2019-05-08 09:00,2019-05-08 10:00,0.137,0.006,0.154,7.185
2019-05-08 10:00,2019-05-08 11:00,0.143,0.006,0.160,7.279
2019-05-08 11:00,2019-05-08 12:00,0.133,0.005,0.150,7.194
2019-05-08 12:00,2019-05-08 13:00,0.127,0.004,0.144,7.106
2019-05-08 13:00,2019-05-08 14:00,0.115,0.004,0.133,7.063
2019-05-08 14:00,2019-05-08 15:00,0.101,0.003,0.118,7.066
2019-05-08 15:00,2019-05-08 16:00,0.082,0.002,0.099,7.085
2019-05-08 16:00,2019-05-08 17:00,0.061,0.001,0.077,7.009
2019-05-08 17:00,2019-05-08 18:00,0.038,0.001,0.053,6.755
2019-05-08 18:00,2019-05-08 19:00,0.015,0,0.027,6.357
2019-05-08 19:00,2019-05-08 20:00,0,0,0.005,5.867
2019-05-08 20:00,2019-05-08 21:00,0,0,0,5.514
2019-05-08 21:00,2019-05-08 22:00,0,0,0,5.272
2019-05-08 22:00,2019-05-08 23:00,0,0,0,5.053
2019-05-08 23:00,2019-05-09 00:00,0,0,0,4.950
2019-05-09 00:00,2019-05-09 01:00,0,0,0,4.853
2019-05-09 01:00,2019-05-09 02:00,0,0,0,4.803
2019-05-09 02:00,2019-05-09 03:00,0,0,0,4.811
2019-05-09 03:00,2019-05-09 04:00,0,0,0,4.793
2019-05-09 04:00,2019-05-09 05:00,0,0,0.002,4.843
2019-05-09 05:00,2019-05-09 06:00,0.013,0,0.024,5.235
2019-05-09 06:00,2019-05-09 07:00,0.041,0.001,0.056,5.701
2019-05-09 07:00,2019-05-09 08:00,0.081,0.004,0.097,6.088
2019-05-09 08:00,2019-05-09 09:00,0.140,0.009,0.152,6.550
2019-05-09 09:00,2019-05-09 10:00,0.175,0.013,0.186,6.955
2019-05-09 10:00,2019-05-09 11:00,0.216,0.020,0.224,7.388
2019-05-09 11:00,2019-05-09 12:00,0.251,0.027,0.254,7.859
2019-05-09 12:00,2019-05-09 13:00,0.279,0.038,0.275,8.313
2019-05-09 13:00,2019-05-09 14:00,0.313,0.058,0.294,8.758
2019-05-09 14:00,2019-05-09 15:00,0.279,0.049,0.265,8.947
2019-05-09 15:00,2019-05-09 16:00,0.211,0.028,0.212,8.831
2019-05-09 16:00,2019-05-09 17:00,0.149,0.015,0.159,8.458
2019-05-09 17:00,2019-05-09 18:00,0.085,0.005,0.100,7.842
2019-05-09 18:00,2019-05-09 19:00,0.033,0,0.049,6.992
2019-05-09 19:00,2019-05-09 20:00,0.002,0,0.008,5.823
2019-05-09 20:00,2019-05-09 21:00,0,0,0,5.097
2019-05-09 21:00,2019-05-09 22:00,0,0,0,4.693
2019-05-09 22:00,2019-05-09 23:00,0,0,0,4.347
2019-05-09 23:00,2019-05-10 00:00,0,0,0,4.054
2019-05-10 00:00,2019-05-10 01:00,0,0,0,3.761
2019-05-10 01:00,2019-05-10 02:00,0,0,0,3.497
2019-05-10 02:00,2019-05-10 03:00,0,0,0,3.198
2019-05-10 03:00,2019-05-10 04:00,0,0,0,2.966
2019-05-10 04:00,2019-05-10 05:00,0,0,0.004,2.878
2019-05-10 05:00,2019-05-10 06:00,0.028,0,0.043,3.738
2019-05-10 06:00,2019-05-10 07:00,0.086,0.007,0.097,4.568
2019-05-10 07:00,2019-05-10 08:00,0.151,0.020,0.153,5.653
2019-05-10 08:00,2019-05-10 09:00,0.206,0.031,0.201,6.670
2019-05-10 09:00,2019-05-10 10:00,0.232,0.032,0.229,7.513
2019-05-10 10:00,2019-05-10 11:00,0.238,0.029,0.240,8.212
2019-05-10 11:00,2019-05-10 12:00,0.276,0.039,0.271,8.855
2019-05-10 12:00,2019-05-10 13:00,0.309,0.054,0.293,9.457
2019-05-10 13:00,2019-05-10 14:00,0.283,0.046,0.274,9.829
2019-05-10 14:00,2019-05-10 15:00,0.256,0.040,0.250,10.049
2019-05-10 15:00,2019-05-10 16:00,0.205,0.027,0.207,10.037
2019-05-10 16:00,2019-05-10 17:00,0.149,0.016,0.158,9.792
2019-05-10 17:00,2019-05-10 18:00,0.086,0.006,0.102,9.336
2019-05-10 18:00,2019-05-10 19:00,0.038,0,0.054,8.663
2019-05-10 19:00,2019-05-10 20:00,0.003,0,0.011,7.436
2019-05-10 20:00,2019-05-10 21:00,0,0,0,6.476
2019-05-10 21:00,2019-05-10 22:00,0,0,0,5.904
2019-05-10 22:00,2019-05-10 23:00,0,0,0,5.391
2019-05-10 23:00,2019-05-11 00:00,0,0,0,5.075
2019-05-11 00:00,2019-05-11 01:00,0,0,0,4.811
2019-05-11 01:00,2019-05-11 02:00,0,0,0,4.652
2019-05-11 02:00,2019-05-11 03:00,0,0,0,4.239
2019-05-11 03:00,2019-05-11 04:00,0,0,0,3.875
2019-05-11 04:00,2019-05-11 05:00,0,0,0.004,3.831
2019-05-11 05:00,2019-05-11 06:00,0.028,0,0.042,4.442
2019-05-11 06:00,2019-05-11 07:00,0.092,0.012,0.099,5.467
2019-05-11 07:00,2019-05-11 08:00,0.170,0.040,0.153,6.524
2019-05-11 08:00,2019-05-11 09:00,0.326,0.166,0.199,8.112
2019-05-11 09:00,2019-05-11 10:00,0.449,0.298,0.214,9.380
2019-05-11 10:00,2019-05-11 11:00,0.479,0.303,0.248,10.260
2019-05-11 11:00,2019-05-11 12:00,0.478,0.278,0.274,10.808
2019-05-11 12:00,2019-05-11 13:00,0.493,0.300,0.271,11.150
2019-05-11 13:00,2019-05-11 14:00,0.533,0.391,0.231,11.443
2019-05-11 14:00,2019-05-11 15:00,0.551,0.479,0.168,11.691
2019-05-11 15:00,2019-05-11 16:00,0.487,0.440,0.125,11.629
2019-05-11 16:00,2019-05-11 17:00,0.364,0.320,0.096,11.277
2019-05-11 17:00,2019-05-11 18:00,0.195,0.145,0.079,10.575
2019-05-11 18:00,2019-05-11 19:00,0.044,0.001,0.060,9.269
2019-05-11 19:00,2019-05-11 20:00,0.008,0,0.018,6.788
2019-05-11 20:00,2019-05-11 21:00,0,0,0,5.320
2019-05-11 21:00,2019-05-11 22:00,0,0,0,4.725
2019-05-11 22:00,2019-05-11 23:00,0,0,0,4.225
2019-05-11 23:00,2019-05-12 00:00,0,0,0,3.786
2019-05-12 00:00,2019-05-12 01:00,0,0,0,3.468
2019-05-12 01:00,2019-05-12 02:00,0,0,0,3.287
2019-05-12 02:00,2019-05-12 03:00,0,0,0,3.204
2019-05-12 03:00,2019-05-12 04:00,0,0,0,3.159
2019-05-12 04:00,2019-05-12 05:00,0.001,0,0.007,3.236
2019-05-12 05:00,2019-05-12 06:00,0.034,0,0.049,4.403
2019-05-12 06:00,2019-05-12 07:00,0.140,0.087,0.074,6.395
2019-05-12 07:00,2019-05-12 08:00,0.342,0.321,0.063,8.513
2019-05-12 08:00,2019-05-12 09:00,0.511,0.523,0.068,10.192
2019-05-12 09:00,2019-05-12 10:00,0.641,0.693,0.075,11.530
2019-05-12 10:00,2019-05-12 11:00,0.727,0.816,0.081,12.467
2019-05-12 11:00,2019-05-12 12:00,0.772,0.888,0.084,13.185
2019-05-12 12:00,2019-05-12 13:00,0.775,0.894,0.085,13.722
2019-05-12 13:00,2019-05-12 14:00,0.736,0.837,0.084,14.062
2019-05-12 14:00,2019-05-12 15:00,0.656,0.721,0.081,14.190
2019-05-12 15:00,2019-05-12 16:00,0.534,0.557,0.076,14.111
2019-05-12 16:00,2019-05-12 17:00,0.374,0.362,0.070,13.823
2019-05-12 17:00,2019-05-12 18:00,0.193,0.162,0.063,13.313
2019-05-12 18:00,2019-05-12 19:00,0.036,0.002,0.051,12.421
2019-05-12 19:00,2019-05-12 20:00,0.007,0,0.018,10.715
2019-05-12 20:00,2019-05-12 21:00,0,0,0,9.531
2019-05-12 21:00,2019-05-12 22:00,0,0,0,8.246
2019-05-12 22:00,2019-05-12 23:00,0,0,0,6.939
2019-05-12 23:00,2019-05-13 00:00,0,0,0,6.140
2019-05-13 00:00,2019-05-13 01:00,0,0,0,5.732
2019-05-13 01:00,2019-05-13 02:00,0,0,0,5.287
2019-05-13 02:00,2019-05-13 03:00,0,0,0,4.791
2019-05-13 03:00,2019-05-13 04:00,0,0,0,4.741
2019-05-13 04:00,2019-05-13 05:00,0.001,0,0.007,4.825
2019-05-13 05:00,2019-05-13 06:00,0.034,0,0.049,5.833
2019-05-13 06:00,2019-05-13 07:00,0.141,0.077,0.087,7.390
2019-05-13 07:00,2019-05-13 08:00,0.328,0.292,0.078,9.467
2019-05-13 08:00,2019-05-13 09:00,0.490,0.485,0.083,11.800
2019-05-13 09:00,2019-05-13 10:00,0.616,0.653,0.090,13.728
2019-05-13 10:00,2019-05-13 11:00,0.694,0.762,0.099,14.844
2019-05-13 11:00,2019-05-13 12:00,0.716,0.785,0.113,15.523
2019-05-13 12:00,2019-05-13 13:00,0.710,0.773,0.119,16.022
2019-05-13 13:00,2019-05-13 14:00,0.682,0.738,0.114,16.402
2019-05-13 14:00,2019-05-13 15:00,0.607,0.634,0.110,16.587
2019-05-13 15:00,2019-05-13 16:00,0.470,0.438,0.120,16.507
2019-05-13 16:00,2019-05-13 17:00,0.281,0.186,0.142,16.071
2019-05-13 17:00,2019-05-13 18:00,0.152,0.067,0.115,15.477
2019-05-13 18:00,2019-05-13 19:00,0.052,0.001,0.070,14.386
2019-05-13 19:00,2019-05-13 20:00,0.009,0,0.019,12.129
2019-05-13 20:00,2019-05-13 21:00,0,0,0,10.634
2019-05-13 21:00,2019-05-13 22:00,0,0,0,9.771
2019-05-13 22:00,2019-05-13 23:00,0,0,0,8.868
2019-05-13 23:00,2019-05-14 00:00,0,0,0,8.304
2019-05-14 00:00,2019-05-14 01:00,0,0,0,7.686
2019-05-14 01:00,2019-05-14 02:00,0,0,0,6.784
2019-05-14 02:00,2019-05-14 03:00,0,0,0,6.038
2019-05-14 03:00,2019-05-14 04:00,0,0,0,5.508
2019-05-14 04:00,2019-05-14 05:00,0.002,0,0.008,5.289
2019-05-14 05:00,2019-05-14 06:00,0.038,0,0.054,6.834
2019-05-14 06:00,2019-05-14 07:00,0.140,0.077,0.087,8.418
2019-05-14 07:00,2019-05-14 08:00,0.293,0.230,0.102,10.378
2019-05-14 08:00,2019-05-14 09:00,0.445,0.407,0.109,12.558
2019-05-14 09:00,2019-05-14 10:00,0.581,0.587,0.108,13.831
2019-05-14 10:00,2019-05-14 11:00,0.684,0.743,0.103,14.860
2019-05-14 11:00,2019-05-14 12:00,0.742,0.841,0.099,15.728
2019-05-14 12:00,2019-05-14 13:00,0.746,0.852,0.099,16.398
2019-05-14 13:00,2019-05-14 14:00,0.704,0.787,0.100,16.835
2019-05-14 14:00,2019-05-14 15:00,0.624,0.672,0.098,17.032
2019-05-14 15:00,2019-05-14 16:00,0.505,0.511,0.094,16.981
2019-05-14 16:00,2019-05-14 17:00,0.360,0.338,0.083,16.699
2019-05-14 17:00,2019-05-14 18:00,0.189,0.150,0.074,16.088
2019-05-14 18:00,2019-05-14 19:00,0.043,0.003,0.059,14.714
2019-05-14 19:00,2019-05-14 20:00,0.010,0,0.022,12.084
2019-05-14 20:00,2019-05-14 21:00,0,0,0,10.343
2019-05-14 21:00,2019-05-14 22:00,0,0,0,9.594
2019-05-14 22:00,2019-05-14 23:00,0,0,0,8.899
2019-05-14 23:00,2019-05-15 00:00,0,0,0,8.173
2019-05-15 00:00,2019-05-15 01:00,0,0,0,7.433
2019-05-15 01:00,2019-05-15 02:00,0,0,0,6.783
2019-05-15 02:00,2019-05-15 03:00,0,0,0,6.227
2019-05-15 03:00,2019-05-15 04:00,0,0,0,5.691
2019-05-15 04:00,2019-05-15 05:00,0.002,0,0.009,5.361
2019-05-15 05:00,2019-05-15 06:00,0.032,0,0.047,6.931
2019-05-15 06:00,2019-05-15 07:00,0.156,0.117,0.063,8.441
2019-05-15 07:00,2019-05-15 08:00,0.333,0.305,0.072,10.675
2019-05-15 08:00,2019-05-15 09:00,0.495,0.498,0.080,12.433
2019-05-15 09:00,2019-05-15 10:00,0.618,0.658,0.088,13.867
2019-05-15 10:00,2019-05-15 11:00,0.699,0.775,0.095,15.020
2019-05-15 11:00,2019-05-15 12:00,0.742,0.844,0.097,15.949
2019-05-15 12:00,2019-05-15 13:00,0.750,0.863,0.096,16.664
2019-05-15 13:00,2019-05-15 14:00,0.716,0.814,0.093,17.129
2019-05-15 14:00,2019-05-15 15:00,0.639,0.703,0.089,17.323
2019-05-15 15:00,2019-05-15 16:00,0.519,0.539,0.086,17.210
2019-05-15 16:00,2019-05-15 17:00,0.355,0.329,0.088,16.751
2019-05-15 17:00,2019-05-15 18:00,0.173,0.107,0.098,15.863
2019-05-15 18:00,2019-05-15 19:00,0.054,0.001,0.072,14.135
2019-05-15 19:00,2019-05-15 20:00,0.009,0,0.020,11.825
2019-05-15 20:00,2019-05-15 21:00,0,0,0,10.254
2019-05-15 21:00,2019-05-15 22:00,0,0,0,9.268
2019-05-15 22:00,2019-05-15 23:00,0,0,0,8.149
2019-05-15 23:00,2019-05-16 00:00,0,0,0,7.240
2019-05-16 00:00,2019-05-16 01:00,0,0,0,6.495
2019-05-16 01:00,2019-05-16 02:00,0,0,0,5.844
2019-05-16 02:00,2019-05-16 03:00,0,0,0,5.495
2019-05-16 03:00,2019-05-16 04:00,0,0,0,5.056
2019-05-16 04:00,2019-05-16 05:00,0.002,0,0.010,4.633
2019-05-16 05:00,2019-05-16 06:00,0.037,0,0.053,5.446
2019-05-16 06:00,2019-05-16 07:00,0.160,0.122,0.061,6.986
2019-05-16 07:00,2019-05-16 08:00,0.343,0.322,0.065,9.281
2019-05-16 08:00,2019-05-16 09:00,0.512,0.523,0.071,11.071
2019-05-16 09:00,2019-05-16 10:00,0.640,0.694,0.078,12.355
2019-05-16 10:00,2019-05-16 11:00,0.726,0.818,0.083,13.392
2019-05-16 11:00,2019-05-16 12:00,0.767,0.883,0.087,14.196
2019-05-16 12:00,2019-05-16 13:00,0.767,0.884,0.089,14.747
2019-05-16 13:00,2019-05-16 14:00,0.729,0.826,0.089,15.003
2019-05-16 14:00,2019-05-16 15:00,0.650,0.711,0.086,14.929
2019-05-16 15:00,2019-05-16 16:00,0.529,0.547,0.082,14.550
2019-05-16 16:00,2019-05-16 17:00,0.374,0.357,0.076,13.850
2019-05-16 17:00,2019-05-16 18:00,0.192,0.150,0.073,12.818
2019-05-16 18:00,2019-05-16 19:00,0.044,0.004,0.058,11.454
2019-05-16 19:00,2019-05-16 20:00,0.012,0,0.024,9.478
2019-05-16 20:00,2019-05-16 21:00,0,0,0,8.032
2019-05-16 21:00,2019-05-16 22:00,0,0,0,7.715
2019-05-16 22:00,2019-05-16 23:00,0,0,0,7.168
2019-05-16 23:00,2019-05-17 00:00,0,0,0,6.705
2019-05-17 00:00,2019-05-17 01:00,0,0,0,6.364
2019-05-17 01:00,2019-05-17 02:00,0,0,0,6.295
2019-05-17 02:00,2019-05-17 03:00,0,0,0,6.610
2019-05-17 03:00,2019-05-17 04:00,0,0,0,6.802
2019-05-17 04:00,2019-05-17 05:00,0.001,0,0.007,6.810
2019-05-17 05:00,2019-05-17 06:00,0.042,0,0.059,7.200
2019-05-17 06:00,2019-05-17 07:00,0.144,0.065,0.103,8.346
2019-05-17 07:00,2019-05-17 08:00,0.299,0.222,0.115,10.131
2019-05-17 08:00,2019-05-17 09:00,0.429,0.357,0.137,11.948
2019-05-17 09:00,2019-05-17 10:00,0.530,0.467,0.158,13.463
2019-05-17 10:00,2019-05-17 11:00,0.583,0.517,0.184,14.496
2019-05-17 11:00,2019-05-17 12:00,0.605,0.531,0.202,15.116
2019-05-17 12:00,2019-05-17 13:00,0.600,0.520,0.209,15.465
2019-05-17 13:00,2019-05-17 14:00,0.583,0.509,0.197,15.633
2019-05-17 14:00,2019-05-17 15:00,0.530,0.456,0.178,15.594
2019-05-17 15:00,2019-05-17 16:00,0.441,0.359,0.158,15.370
2019-05-17 16:00,2019-05-17 17:00,0.303,0.202,0.149,14.837
2019-05-17 17:00,2019-05-17 18:00,0.155,0.054,0.130,13.932
2019-05-17 18:00,2019-05-17 19:00,0.056,0.001,0.075,12.605
2019-05-17 19:00,2019-05-17 20:00,0.008,0,0.018,10.960
2019-05-17 20:00,2019-05-17 21:00,0,0,0,9.861
2019-05-17 21:00,2019-05-17 22:00,0,0,0,9.296
2019-05-17 22:00,2019-05-17 23:00,0,0,0,8.728
2019-05-17 23:00,2019-05-18 00:00,0,0,0,8.250
2019-05-18 00:00,2019-05-18 01:00,0,0,0,7.934
2019-05-18 01:00,2019-05-18 02:00,0,0,0,7.726
2019-05-18 02:00,2019-05-18 03:00,0,0,0,7.664
2019-05-18 03:00,2019-05-18 04:00,0,0,0,7.662
2019-05-18 04:00,2019-05-18 05:00,0,0,0.005,7.695
2019-05-18 05:00,2019-05-18 06:00,0.022,0,0.036,8.315
2019-05-18 06:00,2019-05-18 07:00,0.089,0.008,0.102,9.150
2019-05-18 07:00,2019-05-18 08:00,0.167,0.030,0.163,10.118
2019-05-18 08:00,2019-05-18 09:00,0.292,0.103,0.229,11.035
2019-05-18 09:00,2019-05-18 10:00,0.329,0.113,0.262,11.673
2019-05-18 10:00,2019-05-18 11:00,0.439,0.216,0.291,12.362
2019-05-18 11:00,2019-05-18 12:00,0.487,0.271,0.299,12.984
2019-05-18 12:00,2019-05-18 13:00,0.488,0.273,0.299,13.457
2019-05-18 13:00,2019-05-18 14:00,0.490,0.295,0.281,13.867
2019-05-18 14:00,2019-05-18 15:00,0.440,0.257,0.257,14.016
2019-05-18 15:00,2019-05-18 16:00,0.382,0.221,0.221,13.921
2019-05-18 16:00,2019-05-18 17:00,0.264,0.114,0.190,13.558
2019-05-18 17:00,2019-05-18 18:00,0.138,0.026,0.139,12.923
2019-05-18 18:00,2019-05-18 19:00,0.049,0,0.068,12.082
2019-05-18 19:00,2019-05-18 20:00,0.008,0,0.019,10.874
2019-05-18 20:00,2019-05-18 21:00,0,0,0,9.653
2019-05-18 21:00,2019-05-18 22:00,0,0,0,8.999
2019-05-18 22:00,2019-05-18 23:00,0,0,0,8.364
2019-05-18 23:00,2019-05-19 00:00,0,0,0,7.878
2019-05-19 00:00,2019-05-19 01:00,0,0,0,7.402
2019-05-19 01:00,2019-05-19 02:00,0,0,0,6.963
2019-05-19 02:00,2019-05-19 03:00,0,0,0,6.604
2019-05-19 03:00,2019-05-19 04:00,0,0,0,6.320
2019-05-19 04:00,2019-05-19 05:00,0.004,0,0.012,6.322
2019-05-19 05:00,2019-05-19 06:00,0.047,0,0.064,7.697
2019-05-19 06:00,2019-05-19 07:00,0.144,0.063,0.105,9.323
2019-05-19 07:00,2019-05-19 08:00,0.318,0.256,0.105,10.975
2019-05-19 08:00,2019-05-19 09:00,0.458,0.410,0.120,12.132
2019-05-19 09:00,2019-05-19 10:00,0.579,0.558,0.131,13.066
2019-05-19 10:00,2019-05-19 11:00,0.641,0.628,0.150,13.704
2019-05-19 11:00,2019-05-19 12:00,0.673,0.660,0.167,14.166
2019-05-19 12:00,2019-05-19 13:00,0.578,0.464,0.230,14.235
2019-05-19 13:00,2019-05-19 14:00,0.508,0.344,0.257,14.165
2019-05-19 14:00,2019-05-19 15:00,0.365,0.153,0.268,13.790
2019-05-19 15:00,2019-05-19 16:00,0.226,0.047,0.213,13.190
2019-05-19 16:00,2019-05-19 17:00,0.182,0.035,0.177,12.752
2019-05-19 17:00,2019-05-19 18:00,0.122,0.019,0.128,12.217
2019-05-19 18:00,2019-05-19 19:00,0.057,0.001,0.076,11.423
2019-05-19 19:00,2019-05-19 20:00,0.013,0,0.025,10.071
2019-05-19 20:00,2019-05-19 21:00,0,0,0,8.598
2019-05-19 21:00,2019-05-19 22:00,0,0,0,7.932
2019-05-19 22:00,2019-05-19 23:00,0,0,0,7.425
2019-05-19 23:00,2019-05-20 00:00,0,0,0,7.006
2019-05-20 00:00,2019-05-20 01:00,0,0,0,6.683
2019-05-20 01:00,2019-05-20 02:00,0,0,0,6.521
2019-05-20 02:00,2019-05-20 03:00,0,0,0,6.438
2019-05-20 03:00,2019-05-20 04:00,0,0,0,6.427
2019-05-20 04:00,2019-05-20 05:00,0.004,0,0.012,6.733
2019-05-20 05:00,2019-05-20 06:00,0.043,0,0.060,7.959
2019-05-20 06:00,2019-05-20 07:00,0.144,0.072,0.097,9.547
2019-05-20 07:00,2019-05-20 08:00,0.324,0.279,0.089,11.171
2019-05-20 08:00,2019-05-20 09:00,0.479,0.461,0.096,12.484
2019-05-20 09:00,2019-05-20 10:00,0.588,0.592,0.111,13.268
2019-05-20 10:00,2019-05-20 11:00,0.656,0.673,0.127,13.771
2019-05-20 11:00,2019-05-20 12:00,0.681,0.697,0.142,14.075
2019-05-20 12:00,2019-05-20 13:00,0.671,0.670,0.153,14.185
2019-05-20 13:00,2019-05-20 14:00,0.631,0.611,0.155,14.181
2019-05-20 14:00,2019-05-20 15:00,0.561,0.520,0.149,14.083
2019-05-20 15:00,2019-05-20 16:00,0.463,0.408,0.134,13.875
2019-05-20 16:00,2019-05-20 17:00,0.335,0.270,0.115,13.468
2019-05-20 17:00,2019-05-20 18:00,0.194,0.139,0.087,12.844
2019-05-20 18:00,2019-05-20 19:00,0.051,0.007,0.063,11.850
2019-05-20 19:00,2019-05-20 20:00,0.016,0,0.029,9.872
2019-05-20 20:00,2019-05-20 21:00,0,0,0,7.902
2019-05-20 21:00,2019-05-20 22:00,0,0,0,7.166
2019-05-20 22:00,2019-05-20 23:00,0,0,0,6.620
2019-05-20 23:00,2019-05-21 00:00,0,0,0,6.355
2019-05-21 00:00,2019-05-21 01:00,0,0,0,6.469
2019-05-21 01:00,2019-05-21 02:00,0,0,0,6.565
2019-05-21 02:00,2019-05-21 03:00,0,0,0,6.495
2019-05-21 03:00,2019-05-21 04:00,0,0,0,6.306
2019-05-21 04:00,2019-05-21 05:00,0.005,0,0.013,6.470
2019-05-21 05:00,2019-05-21 06:00,0.043,0,0.060,7.773
2019-05-21 06:00,2019-05-21 07:00,0.142,0.073,0.092,9.067
2019-05-21 07:00,2019-05-21 08:00,0.340,0.313,0.073,10.546
2019-05-21 08:00,2019-05-21 09:00,0.509,0.520,0.074,11.864
2019-05-21 09:00,2019-05-21 10:00,0.638,0.691,0.079,12.894
2019-05-21 10:00,2019-05-21 11:00,0.724,0.817,0.084,13.660
2019-05-21 11:00,2019-05-21 12:00,0.770,0.888,0.086,14.160
2019-05-21 12:00,2019-05-21 13:00,0.774,0.893,0.088,14.370
2019-05-21 13:00,2019-05-21 14:00,0.739,0.841,0.086,14.289
2019-05-21 14:00,2019-05-21 15:00,0.665,0.733,0.081,13.969
2019-05-21 15:00,2019-05-21 16:00,0.549,0.575,0.076,13.490
